player_id,full_name,team_name,position,season,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored
664123,Scott Effross,New York Yankees,Pitcher,2024,3,5,2,2,0,0,1,2,2,0,3,0,.250,12,.357,.500,.857,0,0,.---,1,55,,6,,,0,0,,2.50,0,,0.0,5.40,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.50,14.0,10.0,3.0,0.0,0.0,34.0,.620,0.0,0.0,0.0,0.0,.---,16.50,1.0,1.00,5.40,5.40,8.10,5.40,2.70,1.0,0.0
668752,Duke Ellis,New York Yankees,Outfielder,2024,11,2,0,1,0,0,0,2,0,0,1,0,.200,5,.200,.200,.400,0,5,1.000,0,23,5.0,1,0.0,2.0,0,0,.333,2.00,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642715,Willy Adames,Milwaukee Brewers,Shortstop,2024,161,102,185,93,33,0,32,173,74,3,153,1,.251,610,.331,.462,.793,4,21,.840,12,2733,688.0,282,112.0,285.0,0,3,.297,0.55,0,19.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676879,Aaron Ashby,Milwaukee Brewers,Pitcher,2024,14,37,19,13,6,0,2,33,10,0,20,0,.187,107,.254,.299,.553,0,5,1.000,1,484,,32,,,1,1,,1.95,0,,2.0,2.86,28.1,1.0,2.0,0.0,0.0,3.0,0.0,9.0,1.06,119.0,85.0,14.0,0.0,0.0,317.0,.650,0.0,0.0,1.0,0.0,.333,17.08,3.0,3.30,10.48,3.18,6.35,4.13,0.64,6.0,1.0
641343,Jake Bauers,Milwaukee Brewers,First Base,2024,117,39,85,45,9,2,12,118,39,1,60,5,.199,302,.301,.361,.662,1,13,.929,0,1512,346.0,109,43.0,148.0,0,0,.279,0.46,0,25.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672012,Tyler Black,Milwaukee Brewers,Third Base,2024,18,9,13,4,2,0,0,17,7,0,10,1,.204,49,.316,.245,.561,0,3,1.000,0,239,57.0,12,2.0,30.0,0,0,.313,0.69,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687134,Bradley Blalock,Milwaukee Brewers,Pitcher,2024,7,30,41,22,10,1,4,20,20,0,35,1,.278,126,.381,.468,.849,0,5,1.000,2,552,,59,,,0,0,,0.73,0,,6.0,5.87,30.2,1.0,3.0,0.0,0.0,0.0,0.0,20.0,1.79,147.0,92.0,7.0,0.0,0.0,338.0,.610,1.0,0.0,0.0,0.0,.250,18.00,0.0,1.00,5.87,5.87,10.27,6.46,1.17,0.0,0.0
656266,J.B. Bukauskas,Milwaukee Brewers,Pitcher,2024,6,6,6,1,0,0,1,6,1,0,3,0,.143,21,.182,.286,.468,0,1,1.000,0,88,,6,,,0,0,,1.00,0,,0.0,1.50,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.67,22.0,18.0,6.0,0.0,0.0,55.0,.630,0.0,0.0,0.0,0.0,.---,14.67,2.0,6.00,9.00,1.50,4.50,1.50,1.50,3.0,1.0
681962,Vinny Capra,Milwaukee Brewers,Third Base,2024,3,3,2,1,1,0,0,3,0,0,1,0,.111,9,.111,.222,.333,0,0,.---,1,32,9.0,2,0.0,7.0,0,0,.167,1.50,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694192,Jackson Chourio,Milwaukee Brewers,Outfielder,2024,148,141,124,80,29,4,21,121,39,4,145,3,.275,528,.327,.464,.791,7,22,.759,7,2103,573.0,245,79.0,200.0,1,2,.320,1.14,0,25.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650644,Aaron Civale,Milwaukee Brewers,Pitcher,2024,31,132,192,82,31,0,29,149,52,0,158,6,.252,627,.314,.440,.754,2,4,.667,12,2699,,276,,,2,2,,0.69,0,,31.0,4.36,161.0,8.0,9.0,0.0,0.0,0.0,0.0,78.0,1.30,689.0,483.0,31.0,0.0,0.0,1730.0,.640,6.0,0.0,1.0,1.0,.471,16.76,0.0,2.87,8.33,2.91,8.83,4.58,1.62,0.0,0.0
686555,Isaac Collins,Milwaukee Brewers,Outfielder,2024,11,1,4,0,0,0,0,10,2,0,2,0,.118,17,.211,.118,.329,0,1,1.000,0,87,19.0,2,0.0,11.0,0,0,.286,0.25,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661388,William Contreras,Milwaukee Brewers,Catcher,2024,155,175,117,99,37,2,23,139,78,5,167,3,.281,595,.365,.466,.831,2,9,.818,19,2677,679.0,277,92.0,224.0,0,3,.330,1.50,0,25.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686554,Oliver Dunn,Milwaukee Brewers,Third Base,2024,41,18,17,11,2,2,1,40,6,0,21,2,.221,95,.282,.316,.598,0,3,1.000,1,418,104.0,30,7.0,51.0,1,0,.370,1.06,0,95.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686217,Sal Frelick,Milwaukee Brewers,Outfielder,2024,145,139,138,66,22,4,2,78,39,0,123,4,.259,475,.320,.335,.655,3,18,.857,8,2046,524.0,159,32.0,176.0,2,1,.306,1.01,3,237.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688107,Robert Gasser,Milwaukee Brewers,Pitcher,2024,5,31,35,9,1,0,2,16,1,0,28,3,.264,106,.283,.330,.613,0,2,1.000,3,399,,35,,,1,3,,0.89,0,,5.0,2.57,28.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.04,114.0,84.0,5.0,0.0,0.0,283.0,.710,3.0,0.0,0.0,0.0,1.000,14.25,0.0,16.00,5.14,0.32,9.00,2.89,0.64,0.0,0.0
606992,Eric Haase,Milwaukee Brewers,Catcher,2024,30,10,10,10,1,0,5,28,3,0,18,0,.273,66,.304,.515,.819,0,0,.---,0,270,69.0,34,14.0,45.0,0,0,.394,1.00,0,13.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682928,CJ Abrams,Washington Nationals,Shortstop,2024,138,124,161,79,29,6,20,128,40,3,133,16,.246,541,.314,.433,.747,12,31,.721,4,2261,602.0,234,65.0,181.0,1,4,.285,0.77,0,27.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656180,Riley Adams,Washington Nationals,Catcher,2024,41,31,26,10,5,1,2,35,10,1,26,2,.224,116,.292,.336,.628,0,1,1.000,4,531,130.0,39,8.0,52.0,0,2,.296,1.19,0,58.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672851,Joan Adon,Washington Nationals,Pitcher,2024,8,17,8,8,1,0,2,6,4,0,12,1,.293,41,.362,.463,.825,0,1,1.000,1,178,,19,,,1,1,,2.13,0,,1.0,6.75,10.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.50,48.0,32.0,8.0,0.0,0.0,110.0,.620,1.0,0.0,0.0,0.0,.---,16.69,5.0,1.50,5.06,3.38,10.13,6.75,1.69,4.0,1.0
671117,Darren Baker,Washington Nationals,Second Base,2024,9,3,1,1,2,0,0,3,0,0,7,0,.500,14,.500,.643,1.143,0,0,.---,0,39,14.0,9,0.0,4.0,0,0,.636,3.00,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606930,Jacob Barnes,Washington Nationals,Pitcher,2024,63,60,75,36,13,1,10,55,20,2,67,0,.266,252,.314,.444,.758,1,7,.875,12,1117,,112,,,0,5,,0.80,0,,0.0,4.36,66.0,8.0,3.0,0.0,3.0,2.0,3.0,32.0,1.32,277.0,198.0,63.0,0.0,0.0,703.0,.630,0.0,0.0,3.0,0.0,.727,16.92,5.0,2.75,7.50,2.73,9.14,4.91,1.36,28.0,9.0
598264,Matt Barnes,Washington Nationals,Pitcher,2024,14,11,18,11,4,0,1,10,4,0,16,0,.291,55,.339,.418,.757,0,4,1.000,0,237,,23,,,0,0,,0.61,1,,0.0,6.75,13.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.50,60.0,40.0,14.0,0.0,0.0,138.0,.580,0.0,1.0,2.0,0.0,.---,17.78,8.0,2.50,6.75,2.70,10.80,7.42,0.67,1.0,1.0
663905,Travis Blankenhorn,Washington Nationals,Outfielder,2024,13,14,4,2,1,0,0,9,1,0,4,0,.129,31,.156,.161,.317,0,0,.---,0,122,32.0,5,5.0,14.0,0,0,.182,3.50,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694350,Zach Brzykcy,Washington Nationals,Pitcher,2024,6,3,9,9,1,0,2,4,3,0,9,0,.360,25,.429,.640,1.069,0,0,.---,1,104,,16,,,0,0,,0.33,0,,0.0,14.29,5.2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.12,28.0,17.0,6.0,0.0,0.0,67.0,.640,0.0,0.0,0.0,0.0,.---,18.35,1.0,1.33,6.35,4.76,14.29,14.29,3.18,0.0,0.0
669743,Alex Call,Washington Nationals,Outfielder,2024,30,23,23,15,9,0,3,19,12,0,34,2,.343,99,.425,.525,.950,1,5,.833,2,493,113.0,52,14.0,35.0,0,0,.403,1.00,0,33.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665953,Andrés Chaparro,Washington Nationals,First Base,2024,33,31,40,12,12,0,4,24,7,0,26,4,.215,121,.280,.413,.693,1,1,.500,3,525,132.0,50,15.0,45.0,0,0,.237,0.78,0,30.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571578,Patrick Corbin,Washington Nationals,Pitcher,2024,32,196,164,114,42,7,25,139,54,1,208,3,.298,697,.348,.486,.834,9,24,.727,16,2888,,339,,,2,8,,1.20,0,,32.0,5.62,174.2,6.0,13.0,0.0,0.0,0.0,0.0,109.0,1.50,764.0,524.0,32.0,0.0,0.0,1831.0,.630,3.0,0.0,3.0,3.0,.316,16.53,0.0,2.57,7.16,2.78,10.72,5.87,1.29,0.0,0.0
686611,Dylan Crews,Washington Nationals,Outfielder,2024,31,42,26,12,5,1,3,26,11,0,26,1,.218,119,.288,.353,.641,3,12,.800,4,520,132.0,42,8.0,55.0,0,1,.253,1.62,0,39.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678606,Jose A. Ferrer,Washington Nationals,Pitcher,2024,31,38,31,12,1,1,1,25,6,0,27,2,.227,119,.271,.277,.548,0,0,.---,3,476,,33,,,0,2,,1.23,0,,0.0,3.38,32.0,1.0,0.0,1.0,2.0,6.0,1.0,12.0,1.03,129.0,96.0,31.0,0.0,0.0,321.0,.670,2.0,1.0,1.0,0.0,1.000,14.88,6.0,4.17,7.03,1.69,7.59,3.38,0.28,13.0,3.0
640448,Kyle Finnegan,Washington Nationals,Pitcher,2024,65,65,61,31,4,3,9,60,24,3,61,0,.249,245,.315,.400,.715,0,8,1.000,7,1067,,98,,,1,1,,1.07,0,,0.0,3.68,63.2,3.0,8.0,38.0,43.0,0.0,5.0,26.0,1.34,271.0,191.0,65.0,0.0,0.0,729.0,.680,0.0,0.0,2.0,0.0,.273,16.76,58.0,2.50,8.48,3.39,8.62,4.38,1.27,11.0,3.0
571670,Dylan Floro,Washington Nationals,Pitcher,2024,66,71,77,31,10,0,5,48,17,0,65,1,.252,258,.299,.349,.648,1,9,.900,8,1018,,90,,,1,2,,0.92,0,,0.0,3.80,68.2,6.0,4.0,0.0,1.0,11.0,1.0,29.0,1.19,279.0,206.0,66.0,0.0,0.0,660.0,.650,1.0,0.0,1.0,0.0,.600,14.83,10.0,2.82,6.29,2.23,8.52,4.06,0.66,22.0,11.0
682668,Luisangel Acuña,New York Mets,Shortstop,2024,14,10,11,6,2,1,3,6,1,0,12,0,.308,39,.325,.641,.966,1,0,.000,1,136,40.0,25,6.0,10.0,0,0,.300,0.91,0,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686654,Ty Adcock,New York Mets,Pitcher,2024,3,3,6,7,0,0,4,3,2,0,7,0,.368,19,.429,1.000,1.429,0,0,.---,1,86,,19,,,0,0,,0.50,0,,0.0,14.54,4.1,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.08,21.0,13.0,3.0,0.0,0.0,55.0,.640,0.0,0.0,0.0,0.0,.---,19.85,1.0,1.50,6.23,4.15,14.54,14.54,8.31,3.0,0.0
624413,Pete Alonso,New York Mets,First Base,2024,162,140,154,91,31,0,34,172,70,4,146,13,.240,608,.329,.459,.788,0,3,1.000,14,2780,695.0,279,88.0,291.0,0,4,.276,0.91,0,17.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657193,Eddy Alvarez,New York Mets,Second Base,2024,13,5,2,2,0,0,0,2,1,0,0,1,.000,9,.182,.000,.182,0,0,.---,0,54,11.0,0,0.0,1.0,0,0,.000,2.50,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682626,Francisco Alvarez,New York Mets,Catcher,2024,100,87,64,39,14,2,11,86,30,0,73,2,.237,308,.307,.403,.710,1,1,.500,7,1331,342.0,124,47.0,162.0,0,2,.291,1.36,0,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664056,Harrison Bader,New York Mets,Outfielder,2024,143,102,116,57,19,0,12,95,21,1,95,8,.236,402,.284,.373,.657,8,17,.680,6,1647,437.0,150,51.0,179.0,0,6,.276,0.88,0,33.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683146,Brett Baty,New York Mets,Third Base,2024,50,47,30,15,3,0,4,42,16,1,35,1,.229,153,.306,.327,.633,0,0,.---,3,676,171.0,50,16.0,81.0,1,0,.290,1.57,0,38.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621112,Paul Blackburn,New York Mets,Pitcher,2024,14,85,72,41,14,1,12,59,21,0,76,3,.262,290,.317,.441,.758,2,6,.750,7,1212,,128,,,1,1,,1.18,0,,14.0,4.66,75.1,5.0,4.0,0.0,0.0,0.0,0.0,39.0,1.29,316.0,226.0,14.0,0.0,0.0,755.0,.620,3.0,0.0,0.0,3.0,.556,16.09,0.0,2.81,7.05,2.51,9.08,4.90,1.43,0.0,0.0
623211,Huascar Brazobán,New York Mets,Pitcher,2024,39,53,47,26,3,3,2,51,25,0,38,3,.201,189,.304,.280,.584,1,4,.800,4,899,,53,,,0,0,,1.13,0,,0.0,3.83,51.2,1.0,3.0,0.0,5.0,5.0,5.0,22.0,1.22,217.0,155.0,39.0,0.0,0.0,561.0,.620,3.0,0.0,4.0,0.0,.250,17.40,4.0,2.04,8.88,4.35,6.62,4.53,0.35,18.0,9.0
676130,José Buttó,New York Mets,Pitcher,2024,30,57,74,21,9,0,6,79,38,0,41,5,.167,246,.287,.276,.563,3,3,.500,9,1222,,68,,,1,4,,0.77,0,,7.0,2.55,74.0,7.0,3.0,3.0,6.0,4.0,3.0,21.0,1.07,294.0,222.0,30.0,0.0,0.0,709.0,.580,5.0,1.0,2.0,0.0,.700,16.51,5.0,2.08,9.61,4.62,4.99,2.55,0.73,13.0,3.0
621242,Edwin Díaz,New York Mets,Pitcher,2024,54,36,37,23,4,1,7,84,20,0,36,3,.188,192,.273,.328,.601,1,22,.957,2,912,,63,,,0,1,,0.97,0,,0.0,3.52,53.2,6.0,4.0,20.0,27.0,2.0,7.0,21.0,1.04,216.0,161.0,54.0,0.0,0.0,581.0,.640,3.0,0.0,3.0,0.0,.600,16.99,40.0,4.20,14.09,3.35,6.04,3.86,1.17,13.0,6.0
518617,Jake Diekman,New York Mets,Pitcher,2024,43,28,26,24,5,1,7,40,24,0,23,4,.202,114,.354,.447,.801,2,5,.714,1,627,,51,,,1,2,,1.08,0,,0.0,5.63,32.0,2.0,3.0,4.0,7.0,8.0,3.0,20.0,1.47,145.0,96.0,43.0,0.0,0.0,378.0,.600,4.0,0.0,2.0,2.0,.400,19.59,10.0,1.67,11.25,6.75,6.47,6.75,1.97,19.0,8.0
670036,Matt Festa,New York Mets,Pitcher,2024,19,11,35,18,6,1,2,24,8,1,21,1,.233,90,.300,.389,.689,0,7,1.000,0,385,,35,,,0,1,,0.31,0,,0.0,5.70,23.2,6.0,1.0,0.0,0.0,0.0,0.0,15.0,1.23,100.0,71.0,19.0,0.0,0.0,268.0,.700,1.0,0.0,0.0,1.0,.857,16.27,4.0,3.00,9.13,3.04,7.99,6.85,0.76,12.0,2.0
592325,Ben Gamel,New York Mets,Outfielder,2024,38,18,19,22,4,0,1,24,18,1,20,0,.247,81,.384,.333,.717,0,1,1.000,0,381,99.0,27,4.0,33.0,0,0,.339,0.95,0,81.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657585,Reed Garrett,New York Mets,Pitcher,2024,53,41,41,28,9,0,6,83,30,1,50,2,.236,212,.333,.363,.696,2,7,.778,4,980,,77,,,1,2,,1.00,0,,0.0,3.77,57.1,8.0,5.0,4.0,9.0,14.0,5.0,24.0,1.40,247.0,172.0,53.0,0.0,0.0,605.0,.620,2.0,0.0,3.0,3.0,.615,17.09,13.0,2.77,13.03,4.71,7.85,4.40,0.94,34.0,18.0
678225,Ji Hwan Bae,Pittsburgh Pirates,Outfielder,2024,29,23,14,11,2,0,0,24,6,0,14,0,.189,74,.247,.216,.463,2,6,.750,0,313,81.0,16,6.0,30.0,0,1,.275,1.64,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663698,Joey Bart,Pittsburgh Pirates,Catcher,2024,80,68,46,38,11,0,13,73,22,0,67,6,.265,253,.337,.462,.799,0,0,.---,8,1127,282.0,117,45.0,118.0,0,1,.321,1.48,0,19.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670280,David Bednar,Pittsburgh Pirates,Pitcher,2024,62,46,72,40,12,0,9,58,28,3,54,3,.238,227,.327,.410,.737,0,14,1.000,1,1023,,93,,,1,2,,0.64,1,,0.0,5.77,57.2,3.0,8.0,23.0,30.0,3.0,7.0,37.0,1.42,262.0,173.0,62.0,0.0,0.0,671.0,.660,3.0,0.0,2.0,0.0,.273,17.74,45.0,2.07,9.05,4.37,8.43,6.24,1.40,5.0,1.0
656222,Jalen Beeks,Pittsburgh Pirates,Pitcher,2024,71,68,82,42,10,1,6,55,27,2,77,3,.279,276,.346,.388,.734,0,4,1.000,7,1186,,107,,,3,3,,0.83,0,,0.0,4.50,70.0,7.0,4.0,10.0,19.0,8.0,9.0,35.0,1.49,312.0,210.0,71.0,0.0,0.0,723.0,.610,3.0,0.0,7.0,0.0,.636,16.94,27.0,2.04,7.07,3.47,9.90,5.40,0.77,42.0,17.0
621366,Ryan Borucki,Pittsburgh Pirates,Pitcher,2024,14,11,8,10,3,0,2,13,4,0,14,1,.311,45,.380,.511,.891,0,1,1.000,0,174,,23,,,1,0,,1.38,0,,0.0,7.36,11.0,0.0,0.0,0.0,1.0,3.0,1.0,9.0,1.64,51.0,33.0,14.0,0.0,0.0,113.0,.650,1.0,0.0,0.0,0.0,.---,15.82,3.0,3.25,10.64,3.27,11.45,8.18,1.64,8.0,2.0
677865,Justin Bruihl,Pittsburgh Pirates,Pitcher,2024,7,8,3,6,3,0,1,5,1,1,9,1,.375,24,.407,.625,1.032,0,1,1.000,1,99,,15,,,0,1,,2.67,0,,0.0,9.53,5.2,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.76,27.0,17.0,7.0,0.0,0.0,72.0,.730,1.0,0.0,1.0,0.0,.---,17.47,0.0,5.00,7.94,1.59,14.29,9.53,1.59,4.0,1.0
681347,Mike Burrows,Pittsburgh Pirates,Pitcher,2024,1,3,4,2,0,0,1,2,3,0,2,0,.182,11,.357,.455,.812,0,0,.---,0,68,,5,,,0,0,,0.75,0,,0.0,2.70,3.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.50,14.0,10.0,1.0,0.0,0.0,41.0,.600,0.0,0.0,0.0,0.0,1.000,20.40,0.0,0.67,5.40,8.10,5.40,5.40,2.70,0.0,0.0
547973,Aroldis Chapman,Pittsburgh Pirates,Pitcher,2024,68,35,47,31,9,1,5,98,39,0,44,2,.198,222,.321,.315,.636,3,11,.786,3,1128,,70,,,0,2,,0.74,0,,0.0,3.79,61.2,5.0,5.0,14.0,19.0,22.0,5.0,26.0,1.35,265.0,185.0,68.0,0.0,0.0,712.0,.630,2.0,2.0,4.0,5.0,.500,18.29,18.0,2.51,14.30,5.69,6.42,4.52,0.73,20.0,2.0
672710,Roansy Contreras,Pittsburgh Pirates,Pitcher,2024,49,72,72,36,14,0,11,56,31,6,63,4,.243,259,.330,.425,.755,1,10,.909,2,1075,,110,,,1,3,,1.00,0,,3.0,4.35,68.1,2.0,4.0,2.0,4.0,1.0,2.0,33.0,1.38,298.0,205.0,49.0,0.0,0.0,692.0,.640,4.0,0.0,3.0,0.0,.333,15.73,20.0,1.81,7.38,4.08,8.30,4.74,1.45,22.0,6.0
695257,Billy Cook,Pittsburgh Pirates,First Base,2024,16,4,15,5,2,0,3,19,0,0,11,0,.224,49,.224,.449,.673,0,1,1.000,0,184,49.0,22,8.0,25.0,0,0,.296,0.27,0,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665833,Oneil Cruz,Pittsburgh Pirates,Outfield,2024,146,125,99,72,34,3,21,181,51,5,140,3,.259,541,.324,.449,.773,1,22,.957,8,2381,599.0,243,76.0,268.0,0,4,.347,1.26,0,25.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680779,Henry Davis,Pittsburgh Pirates,Catcher,2024,37,18,29,9,4,0,1,45,13,0,15,1,.144,104,.242,.212,.454,0,0,.---,1,521,122.0,22,5.0,50.0,1,2,.233,0.62,1,104.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650559,Bryan De La Cruz,Pittsburgh Pirates,Outfielder,2024,149,137,146,61,25,0,21,170,29,1,136,3,.233,584,.271,.384,.655,2,5,.714,10,2394,622.0,224,68.0,237.0,0,5,.289,0.94,1,27.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641511,Jason Delay,Pittsburgh Pirates,Catcher,2024,7,7,6,1,3,0,0,0,3,0,3,0,.200,15,.333,.400,.733,0,0,.---,0,50,19.0,6,6.0,2.0,1,0,.200,1.17,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663559,Bailey Falter,Pittsburgh Pirates,Pitcher,2024,28,131,176,72,34,1,17,97,45,0,138,0,.260,531,.315,.424,.739,5,18,.783,19,2138,,225,,,6,5,,0.74,2,,28.0,4.43,142.1,8.0,9.0,0.0,0.0,0.0,0.0,70.0,1.29,589.0,427.0,28.0,0.0,0.0,1412.0,.660,0.0,0.0,0.0,0.0,.471,15.02,0.0,2.16,6.13,2.85,8.73,4.55,1.07,0.0,0.0
592094,Jason Adam,San Diego Padres,Pitcher,2024,74,62,70,20,8,1,5,81,23,4,40,6,.159,251,.245,.259,.504,1,20,.952,5,1109,,65,,,0,2,,0.89,0,,0.0,1.95,73.2,7.0,2.0,4.0,8.0,31.0,4.0,16.0,0.86,282.0,221.0,74.0,0.0,0.0,712.0,.640,6.0,1.0,2.0,1.0,.778,15.05,10.0,3.52,9.90,2.81,4.89,2.44,0.61,18.0,7.0
605113,Nick Ahmed,San Diego Padres,Shortstop,2024,71,57,60,20,6,1,2,51,11,0,48,1,.229,210,.267,.295,.562,1,2,.667,6,851,228.0,62,17.0,97.0,3,3,.288,0.95,0,105.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650333,Luis Arraez,San Diego Padres,First Base,2024,150,199,212,83,32,3,4,29,24,3,200,8,.314,637,.346,.392,.738,3,9,.750,18,2416,672.0,250,46.0,181.0,2,1,.324,0.94,0,159.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658648,Pedro Avila,San Diego Padres,Pitcher,2024,54,80,78,38,14,1,8,82,36,1,73,4,.239,306,.321,.369,.690,0,0,.---,9,1419,,113,,,1,6,,1.03,0,,0.0,3.81,82.2,6.0,1.0,1.0,1.0,1.0,0.0,35.0,1.32,353.0,248.0,54.0,0.0,0.0,884.0,.620,4.0,0.0,7.0,0.0,.857,17.17,17.0,2.28,8.93,3.92,7.95,4.14,0.87,36.0,10.0
640492,José Azocar,San Diego Padres,Outfielder,2024,61,22,17,13,2,0,0,19,5,0,16,0,.219,73,.269,.247,.516,1,5,.833,1,291,79.0,18,2.0,28.0,1,0,.296,1.29,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676946,Matthew Batten,San Diego Padres,Second Base,2024,1,2,0,0,0,1,0,0,0,0,1,0,.333,3,.333,1.000,1.333,0,0,.---,0,11,3.0,3,0.0,0.0,0,0,.333,2.00,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593428,Xander Bogaerts,San Diego Padres,Second Base,2024,111,125,117,50,15,1,11,79,28,0,113,1,.264,428,.307,.381,.688,3,13,.813,13,1791,463.0,163,44.0,155.0,0,6,.297,1.07,0,38.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666745,Jhony Brito,San Diego Padres,Pitcher,2024,26,49,48,23,4,1,4,29,10,1,49,0,.283,173,.321,.387,.708,0,6,1.000,3,628,,67,,,1,1,,1.02,0,,0.0,4.12,43.2,1.0,2.0,0.0,3.0,0.0,3.0,20.0,1.35,185.0,131.0,26.0,0.0,0.0,407.0,.650,0.0,0.0,1.0,0.0,.333,14.38,9.0,2.90,5.98,2.06,10.10,4.74,0.82,9.0,4.0
669134,Luis Campusano,San Diego Padres,Catcher,2024,91,91,83,37,13,0,8,41,20,0,63,1,.227,277,.281,.361,.642,0,0,.---,11,1025,299.0,100,40.0,131.0,0,1,.240,1.10,0,34.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656302,Dylan Cease,San Diego Padres,Pitcher,2024,33,146,186,80,34,1,18,224,65,0,137,2,.200,684,.269,.332,.601,3,6,.667,11,3188,,227,,,3,6,,0.78,2,,33.0,3.47,189.1,14.0,11.0,0.0,0.0,0.0,0.0,73.0,1.07,762.0,568.0,33.0,1.0,1.0,1999.0,.630,2.0,0.0,12.0,0.0,.560,16.84,0.0,3.45,10.65,3.09,6.51,3.80,0.86,0.0,0.0
676680,Tom Cosgrove,San Diego Padres,Pitcher,2024,18,11,16,19,2,0,3,15,6,0,23,4,.354,65,.440,.523,.963,0,0,.---,1,323,,34,,,0,0,,0.69,1,,0.0,11.66,14.2,0.0,1.0,0.0,0.0,2.0,0.0,19.0,1.98,76.0,44.0,18.0,0.0,0.0,204.0,.630,4.0,0.0,0.0,0.0,.000,22.02,3.0,2.50,9.20,3.68,14.11,11.66,1.84,6.0,2.0
630105,Jake Cronenworth,San Diego Padres,First Base,2024,155,157,167,72,29,3,17,118,61,0,139,11,.241,577,.324,.390,.714,2,5,.714,19,2752,656.0,225,83.0,271.0,1,3,.274,0.94,3,33.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
