player_id,full_name,first_name,last_name,position,position_code,jersey_number,team_id,team_name,team_abbreviation
668227,Randy Arozarena,,,Outfielder,7,56,136,Seattle Mariners,SEA
663423,Trent Thornton,,,Pitcher,1,46,136,Seattle Mariners,SEA
668800,Andrew Knizner,,,Catcher,2,21,137,San Francisco Giants,SF
689172,Brett Wisely,,,Second Base,4,0,137,San Francisco Giants,SF
666808,Camilo Doval,,,Pitcher,1,75,137,San Francisco Giants,SF
693313,Carson Seymour,,,Pitcher,1,77,137,San Francisco Giants,SF
669477,Casey Schmitt,,,Third Base,5,10,137,San Francisco Giants,SF
683766,Christian Koss,,,Second Base,4,50,137,San Francisco Giants,SF
669288,Daniel Johnson,,,Outfielder,8,56,137,San Francisco Giants,SF
642086,Dominic Smith,,,First Base,3,7,137,San Francisco Giants,SF
669062,Erik Miller,,,Pitcher,1,68,137,San Francisco Giants,SF
806185,Hayden Birdsong,,,Pitcher,1,60,137,San Francisco Giants,SF
671218,Heliot Ramos,,,Outfielder,7,17,137,San Francisco Giants,SF
664192,Joey Lucchesi,,,Pitcher,1,57,137,San Francisco Giants,SF
808982,Jung Hoo Lee,,,Outfielder,8,51,137,San Francisco Giants,SF
434378,Justin Verlander,,,Pitcher,1,35,137,San Francisco Giants,SF
694738,Landen Roupp,,,Pitcher,1,65,137,San Francisco Giants,SF
657277,Logan Webb,,,Pitcher,1,62,137,San Francisco Giants,SF
573262,Mike Yastrzemski,,,Outfielder,9,5,137,San Francisco Giants,SF
672275,Patrick Bailey,,,Catcher,2,14,137,San Francisco Giants,SF
646240,Rafael Devers,,,Designated Hitter,10,16,137,San Francisco Giants,SF
678495,Randy Rodríguez,,,Pitcher,1,73,137,San Francisco Giants,SF
592662,Robbie Ray,,,Pitcher,1,38,137,San Francisco Giants,SF
676254,Ryan Walker,,,Pitcher,1,74,137,San Francisco Giants,SF
702352,Spencer Bivens,,,Pitcher,1,76,137,San Francisco Giants,SF
643511,Tyler Rogers,,,Pitcher,1,71,137,San Francisco Giants,SF
642715,Willy Adames,,,Shortstop,6,2,137,San Francisco Giants,SF
527038,Wilmer Flores,,,First Base,3,41,137,San Francisco Giants,SF
676475,Alec Burleson,,,First Base,3,41,138,St. Louis Cardinals,STL
669467,Andre Pallante,,,Pitcher,1,53,138,St. Louis Cardinals,STL
680977,Brendan Donovan,,,Second Base,4,33,138,St. Louis Cardinals,STL
607200,Erick Fedde,,,Pitcher,1,12,138,St. Louis Cardinals,STL
641658,Garrett Hampson,,,Second Base,4,13,138,St. Louis Cardinals,STL
668941,JoJo Romero,,,Pitcher,1,59,138,St. Louis Cardinals,STL
667463,John King,,,Pitcher,1,47,138,St. Louis Cardinals,STL
665877,José Fermín,,,Second Base,4,15,138,St. Louis Cardinals,STL
681517,Kyle Leahy,,,Pitcher,1,62,138,St. Louis Cardinals,STL
663457,Lars Nootbaar,,,Outfielder,7,21,138,St. Louis Cardinals,STL
691026,Masyn Winn,,,Shortstop,6,0,138,St. Louis Cardinals,STL
694335,Matt Svanson,,,Pitcher,1,49,138,St. Louis Cardinals,STL
669461,Matthew Liberatore,,,Pitcher,1,52,138,St. Louis Cardinals,STL
571945,Miles Mikolas,,,Pitcher,1,39,138,St. Louis Cardinals,STL
571448,Nolan Arenado,,,Third Base,5,28,138,St. Louis Cardinals,STL
669357,Nolan Gorman,,,Second Base,4,16,138,St. Louis Cardinals,STL
686780,Pedro Pagés,,,Catcher,2,43,138,St. Louis Cardinals,STL
664208,Phil Maton,,,Pitcher,1,88,138,St. Louis Cardinals,STL
676617,Riley O'Brien,,,Pitcher,1,55,138,St. Louis Cardinals,STL
664854,Ryan Helsley,,,Pitcher,1,56,138,St. Louis Cardinals,STL
543243,Sonny Gray,,,Pitcher,1,54,138,St. Louis Cardinals,STL
571927,Steven Matz,,,Pitcher,1,32,138,St. Louis Cardinals,STL
695336,Thomas Saggese,,,Second Base,4,25,138,St. Louis Cardinals,STL
687363,Victor Scott II,,,Outfielder,8,11,138,St. Louis Cardinals,STL
575929,Willson Contreras,,,First Base,3,40,138,St. Louis Cardinals,STL
650968,Yohel Pozo,,,Catcher,2,63,138,St. Louis Cardinals,STL
664040,Brandon Lowe,,,Second Base,4,8,139,Tampa Bay Rays,TB
802415,Chandler Simpson,,,Outfielder,8,14,139,Tampa Bay Rays,TB
666624,Christopher Morel,,,Outfielder,7,24,139,Tampa Bay Rays,TB
678554,Curtis Mead,,,First Base,3,25,139,Tampa Bay Rays,TB
643376,Danny Jansen,,,Catcher,2,19,139,Tampa Bay Rays,TB
656876,Drew Rasmussen,,,Pitcher,1,57,139,Tampa Bay Rays,TB
670955,Edwin Uceta,,,Pitcher,1,63,139,Tampa Bay Rays,TB
679358,Eric Orze,,,Pitcher,1,17,139,Tampa Bay Rays,TB
664076,Garrett Cleavinger,,,Pitcher,1,60,139,Tampa Bay Rays,TB
663968,Jake Mangum,,,Outfielder,7,28,139,Tampa Bay Rays,TB
697812,Joe Rock,,,Pitcher,1,68,139,Tampa Bay Rays,TB
666018,Jonathan Aranda,,,First Base,3,62,139,Tampa Bay Rays,TB
676609,José Caballero,,,Shortstop,6,77,139,Tampa Bay Rays,TB
666139,Josh Lowe,,,Outfielder,9,15,139,Tampa Bay Rays,TB
691406,Junior Caminero,,,Third Base,5,13,139,Tampa Bay Rays,TB
687330,Kevin Kelly,,,Pitcher,1,49,139,Tampa Bay Rays,TB
682254,Mason Montgomery,,,Pitcher,1,48,139,Tampa Bay Rays,TB
642136,Matt Thaiss,,,Catcher,2,34,139,Tampa Bay Rays,TB
801434,Paul Gervase,,,Pitcher,1,54,139,Tampa Bay Rays,TB
664126,Pete Fairbanks,,,Pitcher,1,29,139,Tampa Bay Rays,TB
686752,Ryan Pepiot,,,Pitcher,1,44,139,Tampa Bay Rays,TB
669358,Shane Baz,,,Pitcher,1,11,139,Tampa Bay Rays,TB
671737,Taj Bradley,,,Pitcher,1,45,139,Tampa Bay Rays,TB
670764,Taylor Walls,,,Shortstop,6,6,139,Tampa Bay Rays,TB
650490,Yandy Díaz,,,First Base,3,2,139,Tampa Bay Rays,TB
641793,Zack Littell,,,Pitcher,1,52,139,Tampa Bay Rays,TB
666969,Adolis García,,,Outfielder,9,53,140,Texas Rangers,TEX
696030,Alejandro Osuna,,,Outfielder,7,19,140,Texas Rangers,TEX
455119,Chris Martin,,,Pitcher,1,55,140,Texas Rangers,TEX
668390,Cole Winn,,,Pitcher,1,60,140,Texas Rangers,TEX
608369,Corey Seager,,,Shortstop,6,5,140,Texas Rangers,TEX
694497,Evan Carter,,,Outfielder,8,32,140,Texas Rangers,TEX
677649,Ezequiel Duran,,,Shortstop,6,20,140,Texas Rangers,TEX
571948,Hoby Milner,,,Pitcher,1,41,140,Texas Rangers,TEX
683004,Jack Leiter,,,Pitcher,1,35,140,Texas Rangers,TEX
656641,Jacob Latz,,,Pitcher,1,67,140,Texas Rangers,TEX
657097,Jacob Webb,,,Pitcher,1,71,140,Texas Rangers,TEX
594798,Jacob deGrom,,,Pitcher,1,48,140,Texas Rangers,TEX
641680,Jonah Heim,,,Catcher,2,28,140,Texas Rangers,TEX
673962,Josh Jung,,,Third Base,5,6,140,Texas Rangers,TEX
669701,Josh Smith,,,Shortstop,6,8,140,Texas Rangers,TEX
679822,Justin Foscue,,,First Base,3,56,140,Texas Rangers,TEX
677958,Kumar Rocker,,,Pitcher,1,80,140,Texas Rangers,TEX
543309,Kyle Higashioka,,,Catcher,2,11,140,Texas Rangers,TEX
592426,Luke Jackson,,,Pitcher,1,77,140,Texas Rangers,TEX
543760,Marcus Semien,,,Second Base,4,2,140,Texas Rangers,TEX
680737,Michael Helman,,,Outfielder,8,24,140,Texas Rangers,TEX
543135,Nathan Eovaldi,,,Pitcher,1,17,140,Texas Rangers,TEX
571578,Patrick Corbin,,,Pitcher,1,46,140,Texas Rangers,TEX
676395,Robert Garcia,,,Pitcher,1,62,140,Texas Rangers,TEX
664059,Sam Haggerty,,,Outfielder,8,0,140,Texas Rangers,TEX
542888,Shawn Armstrong,,,Pitcher,1,43,140,Texas Rangers,TEX
680718,Addison Barger,,,Third Base,5,47,141,Toronto Blue Jays,TOR
672386,Alejandro Kirk,,,Catcher,2,30,141,Toronto Blue Jays,TOR
665926,Andrés Giménez,,,Second Base,4,0,141,Toronto Blue Jays,TOR
666182,Bo Bichette,,,Shortstop,6,11,141,Toronto Blue Jays,TOR
680755,Braydon Fisher,,,Pitcher,1,63,141,Toronto Blue Jays,TOR
663893,Brendon Little,,,Pitcher,1,54,141,Toronto Blue Jays,TOR
643338,Chad Green,,,Pitcher,1,57,141,Toronto Blue Jays,TOR
605135,Chris Bassitt,,,Pitcher,1,40,141,Toronto Blue Jays,TOR
676914,Davis Schneider,,,Outfielder,7,36,141,Toronto Blue Jays,TOR
641778,Eric Lauer,,,Pitcher,1,56,141,Toronto Blue Jays,TOR
676391,Ernie Clement,,,Third Base,5,22,141,Toronto Blue Jays,TOR
543807,George Springer,,,Outfielder,9,4,141,Toronto Blue Jays,TOR
656546,Jeff Hoffman,,,Pitcher,1,23,141,Toronto Blue Jays,TOR
682729,Jonatan Clase,,,Outfielder,7,8,141,Toronto Blue Jays,TOR
621244,José Berríos,,,Pitcher,1,17,141,Toronto Blue Jays,TOR
677865,Justin Bruihl,,,Pitcher,1,58,141,Toronto Blue Jays,TOR
592332,Kevin Gausman,,,Pitcher,1,34,141,Toronto Blue Jays,TOR
689254,Mason Fluharty,,,Pitcher,1,68,141,Toronto Blue Jays,TOR
453286,Max Scherzer,,,Pitcher,1,31,141,Toronto Blue Jays,TOR
664702,Myles Straw,,,Outfielder,8,3,141,Toronto Blue Jays,TOR
664770,Nathan Lukes,,,Outfielder,9,38,141,Toronto Blue Jays,TOR
680704,Nick Sandlin,,,Pitcher,1,52,141,Toronto Blue Jays,TOR
623168,Tyler Heineman,,,Catcher,2,55,141,Toronto Blue Jays,TOR
665489,Vladimir Guerrero Jr.,,,First Base,3,27,141,Toronto Blue Jays,TOR
695238,Will Wagner,,,Third Base,5,7,141,Toronto Blue Jays,TOR
684320,Yariel Rodríguez,,,Pitcher,1,29,141,Toronto Blue Jays,TOR
641927,Bailey Ober,,,Pitcher,1,17,142,Minnesota Twins,MIN
592779,Brock Stewart,,,Pitcher,1,61,142,Minnesota Twins,MIN
686797,Brooks Lee,,,Third Base,5,2,142,Minnesota Twins,MIN
621439,Byron Buxton,,,Outfielder,8,25,142,Minnesota Twins,MIN
621043,Carlos Correa,,,Shortstop,6,4,142,Minnesota Twins,MIN
663978,Chris Paddack,,,Pitcher,1,20,142,Minnesota Twins,MIN
543877,Christian Vázquez,,,Catcher,2,8,142,Minnesota Twins,MIN
663485,Cole Sands,,,Pitcher,1,44,142,Minnesota Twins,MIN
680577,DaShawn Keirsey Jr.,,,Outfielder,8,21,142,Minnesota Twins,MIN
543056,Danny Coulombe,,,Pitcher,1,54,142,Minnesota Twins,MIN
701581,David Festa,,,Pitcher,1,58,142,Minnesota Twins,MIN
643377,Griffin Jax,,,Pitcher,1,22,142,Minnesota Twins,MIN
664056,Harrison Bader,,,Outfielder,7,12,142,Minnesota Twins,MIN
661395,Jhoan Duran,,,Pitcher,1,59,142,Minnesota Twins,MIN
657746,Joe Ryan,,,Pitcher,1,41,142,Minnesota Twins,MIN
666214,Joey Wentz,,,Pitcher,1,63,142,Minnesota Twins,MIN
681146,Jonah Bride,,,Third Base,5,31,142,Minnesota Twins,MIN
623437,Justin Topa,,,Pitcher,1,48,142,Minnesota Twins,MIN
665019,Kody Clemens,,,Second Base,4,18,142,Minnesota Twins,MIN
686973,Louis Varland,,,Pitcher,1,37,142,Minnesota Twins,MIN
670242,Matt Wallner,,,Outfielder,9,38,142,Minnesota Twins,MIN
680777,Ryan Jeffers,,,Catcher,2,27,142,Minnesota Twins,MIN
680573,Simeon Woods Richardson,,,Pitcher,1,24,142,Minnesota Twins,MIN
663616,Trevor Larnach,,,Outfielder,9,9,142,Minnesota Twins,MIN
664034,Ty France,,,First Base,3,13,142,Minnesota Twins,MIN
650489,Willi Castro,,,Outfielder,7,50,142,Minnesota Twins,MIN
664761,Alec Bohm,,,Third Base,5,28,143,Philadelphia Phillies,PHI
669016,Brandon Marsh,,,Outfielder,8,16,143,Philadelphia Phillies,PHI
681082,Bryson Stott,,,Second Base,4,5,143,Philadelphia Phillies,PHI
671083,Buddy Kennedy,,,First Base,3,19,143,Philadelphia Phillies,PHI
650911,Cristopher Sánchez,,,Pitcher,1,61,143,Philadelphia Phillies,PHI
642016,Daniel Robert,,,Pitcher,1,48,143,Philadelphia Phillies,PHI
624641,Edmundo Sosa,,,Second Base,4,33,143,Philadelphia Phillies,PHI
592663,J.T. Realmuto,,,Catcher,2,10,143,Philadelphia Phillies,PHI
666200,Jesús Luzardo,,,Pitcher,1,44,143,Philadelphia Phillies,PHI
605452,Joe Ross,,,Pitcher,1,41,143,Philadelphia Phillies,PHI
679032,Johan Rojas,,,Outfielder,8,23,143,Philadelphia Phillies,PHI
605447,Jordan Romano,,,Pitcher,1,68,143,Philadelphia Phillies,PHI
656941,Kyle Schwarber,,,Outfielder,7,12,143,Philadelphia Phillies,PHI
621381,Matt Strahm,,,Pitcher,1,25,143,Philadelphia Phillies,PHI
596146,Max Kepler,,,Outfielder,7,17,143,Philadelphia Phillies,PHI
676661,Max Lazar,,,Pitcher,1,60,143,Philadelphia Phillies,PHI
690953,Mick Abel,,,Pitcher,1,40,143,Philadelphia Phillies,PHI
592206,Nick Castellanos,,,Outfielder,9,8,143,Philadelphia Phillies,PHI
689147,Orion Kerkering,,,Pitcher,1,50,143,Philadelphia Phillies,PHI
805249,Otto Kemp,,,First Base,3,4,143,Philadelphia Phillies,PHI
665561,Rafael Marchán,,,Catcher,2,13,143,Philadelphia Phillies,PHI
624133,Ranger Suárez,,,Pitcher,1,55,143,Philadelphia Phillies,PHI
592836,Taijuan Walker,,,Pitcher,1,99,143,Philadelphia Phillies,PHI
621383,Tanner Banks,,,Pitcher,1,58,143,Philadelphia Phillies,PHI
607208,Trea Turner,,,Shortstop,6,7,143,Philadelphia Phillies,PHI
554430,Zack Wheeler,,,Pitcher,1,45,143,Philadelphia Phillies,PHI
607481,Aaron Bummer,,,Pitcher,1,49,144,Atlanta Braves,ATL
657077,Alex Verdugo,,,Outfielder,7,8,144,Atlanta Braves,ATL
663586,Austin Riley,,,Third Base,5,27,144,Atlanta Braves,ATL
693821,Bryce Elder,,,Pitcher,1,55,144,Atlanta Braves,ATL
800311,Didier Fuentes,,,Pitcher,1,75,144,Atlanta Braves,ATL
686948,Drake Baldwin,,,Catcher,2,30,144,Atlanta Braves,ATL
689266,Dylan Dodd,,,Pitcher,1,46,144,Atlanta Braves,ATL
669276,Dylan Lee,,,Pitcher,1,52,144,Atlanta Braves,ATL
642201,Eli White,,,Outfielder,9,36,144,Atlanta Braves,ATL
660853,Enyel De Los Santos,,,Pitcher,1,61,144,Atlanta Braves,ATL
656550,Grant Holmes,,,Pitcher,1,66,144,Atlanta Braves,ATL
643361,Kevin Herget,,,Pitcher,1,57,144,Atlanta Braves,ATL
663897,Luke Williams,,,Shortstop,6,37,144,Atlanta Braves,ATL
542303,Marcell Ozuna,,,Designated Hitter,10,20,144,Atlanta Braves,ATL
621566,Matt Olson,,,First Base,3,28,144,Atlanta Braves,ATL
671739,Michael Harris II,,,Outfielder,8,23,144,Atlanta Braves,ATL
669397,Nick Allen,,,Shortstop,6,2,144,Atlanta Braves,ATL
645277,Ozzie Albies,,,Second Base,4,1,144,Atlanta Braves,ATL
572955,Pierce Johnson,,,Pitcher,1,38,144,Atlanta Braves,ATL
606160,Rafael Montero,,,Pitcher,1,48,144,Atlanta Braves,ATL
628452,Raisel Iglesias,,,Pitcher,1,26,144,Atlanta Braves,ATL
660670,Ronald Acuña Jr.,,,Outfielder,9,13,144,Atlanta Braves,ATL
669221,Sean Murphy,,,Catcher,2,12,144,Atlanta Braves,ATL
680885,Spencer Schwellenbach,,,Pitcher,1,56,144,Atlanta Braves,ATL
675911,Spencer Strider,,,Pitcher,1,99,144,Atlanta Braves,ATL
656413,Stuart Fairchild,,,Outfielder,9,17,144,Atlanta Braves,ATL
650644,Aaron Civale,,,Pitcher,1,43,145,Chicago White Sox,CWS
605288,Adrian Houser,,,Pitcher,1,57,145,Chicago White Sox,CWS
643217,Andrew Benintendi,,,Outfielder,7,23,145,Chicago White Sox,CWS
596103,Austin Slater,,,Outfielder,7,15,145,Chicago White Sox,CWS
685126,Brandon Eisert,,,Pitcher,1,53,145,Chicago White Sox,CWS
805367,Chase Meidroth,,,Shortstop,6,10,145,Chicago White Sox,CWS
656186,Dan Altavilla,,,Pitcher,1,58,145,Chicago White Sox,CWS
700337,Edgar Quero,,,Catcher,2,7,145,Chicago White Sox,CWS
691799,Grant Taylor,,,Pitcher,1,31,145,Chicago White Sox,CWS
686563,Jonathan Cannon,,,Pitcher,1,48,145,Chicago White Sox,CWS
673929,Jordan Leasure,,,Pitcher,1,49,145,Chicago White Sox,CWS
668942,Josh Rojas,,,Third Base,5,5,145,Chicago White Sox,CWS
691019,Kyle Teel,,,Catcher,2,8,145,Chicago White Sox,CWS
672820,Lenyn Sosa,,,Second Base,4,50,145,Chicago White Sox,CWS
572191,Michael A. Taylor,,,Outfielder,9,21,145,Chicago White Sox,CWS
678246,Miguel Vargas,,,Third Base,5,20,145,Chicago White Sox,CWS
643565,Mike Tauchman,,,Outfielder,9,18,145,Chicago White Sox,CWS
678024,Mike Vasil,,,Pitcher,1,61,145,Chicago White Sox,CWS
676116,Ryan Noda,,,First Base,3,29,145,Chicago White Sox,CWS
680732,Sean Burke,,,Pitcher,1,59,145,Chicago White Sox,CWS
681343,Shane Smith,,,Pitcher,1,64,145,Chicago White Sox,CWS
621051,Steven Wilson,,,Pitcher,1,36,145,Chicago White Sox,CWS
641302,Tyler Alexander,,,Pitcher,1,70,145,Chicago White Sox,CWS
656457,Tyler Gilbert,,,Pitcher,1,40,145,Chicago White Sox,CWS
681962,Vinny Capra,,,Third Base,5,41,145,Chicago White Sox,CWS
682663,Agustín Ramírez,,,Catcher,2,50,146,Miami Marlins,MIA
669622,Anthony Bender,,,Pitcher,1,37,146,Miami Marlins,MIA
806188,Cade Gibson,,,Pitcher,1,58,146,Miami Marlins,MIA
615698,Cal Quantrill,,,Pitcher,1,47,146,Miami Marlins,MIA
676534,Calvin Faucher,,,Pitcher,1,53,146,Miami Marlins,MIA
681393,Connor Norby,,,Third Base,5,1,146,Miami Marlins,MIA
667472,Dane Myers,,,Outfielder,8,54,146,Miami Marlins,MIA
665795,Edward Cabrera,,,Pitcher,1,27,146,Miami Marlins,MIA
676572,Eric Wagaman,,,First Base,3,33,146,Miami Marlins,MIA
691587,Eury Pérez,,,Pitcher,1,39,146,Miami Marlins,MIA
681715,Heriberto Hernandez,,,Outfielder,7,64,146,Miami Marlins,MIA
676466,Jack Winkler,,,Second Base,4,63,146,Miami Marlins,MIA
676083,Janson Junk,,,Pitcher,1,26,146,Miami Marlins,MIA
691594,Javier Sanoja,,,Second Base,4,46,146,Miami Marlins,MIA
660821,Jesús Sánchez,,,Outfielder,9,7,146,Miami Marlins,MIA
681006,Josh Simpson,,,Pitcher,1,66,146,Miami Marlins,MIA
669065,Kyle Stowers,,,Outfielder,7,28,146,Miami Marlins,MIA
669199,Lake Bachar,,,Pitcher,1,84,146,Miami Marlins,MIA
689414,Liam Hicks,,,Catcher,2,34,146,Miami Marlins,MIA
663743,Nick Fortes,,,Catcher,2,4,146,Miami Marlins,MIA
672640,Otto Lopez,,,Second Base,4,6,146,Miami Marlins,MIA
678692,Ronny Henriquez,,,Pitcher,1,32,146,Miami Marlins,MIA
645261,Sandy Alcantara,,,Pitcher,1,22,146,Miami Marlins,MIA
663969,Tyler Phillips,,,Pitcher,1,30,146,Miami Marlins,MIA
678368,Valente Bellozo,,,Pitcher,1,83,146,Miami Marlins,MIA
669364,Xavier Edwards,,,Shortstop,6,9,146,Miami Marlins,MIA
592450,Aaron Judge,,,Outfielder,9,99,147,New York Yankees,NYY
683011,Anthony Volpe,,,Shortstop,6,11,147,New York Yankees,NYY
669224,Austin Wells,,,Catcher,2,28,147,New York Yankees,NYY
700250,Ben Rice,,,First Base,3,22,147,New York Yankees,NYY
607074,Carlos Rodón,,,Pitcher,1,55,147,New York Yankees,NYY
657376,Clarke Schmidt,,,Pitcher,1,36,147,New York Yankees,NYY
641355,Cody Bellinger,,,Outfielder,7,35,147,New York Yankees,NYY
518934,DJ LeMahieu,,,Second Base,4,26,147,New York Yankees,NYY
642207,Devin Williams,,,Pitcher,1,38,147,New York Yankees,NYY
518585,Fernando Cruz,,,Pitcher,1,63,147,New York Yankees,NYY
519317,Giancarlo Stanton,,,Designated Hitter,10,27,147,New York Yankees,NYY
641656,Ian Hamilton,,,Pitcher,1,71,147,New York Yankees,NYY
641555,J.C. Escarra,,,Catcher,2,25,147,New York Yankees,NYY
664141,JT Brubaker,,,Pitcher,1,34,147,New York Yankees,NYY
691176,Jasson Domínguez,,,Outfielder,7,24,147,New York Yankees,NYY
665862,Jazz Chisholm Jr.,,,Second Base,4,13,147,New York Yankees,NYY
642528,Jonathan Loáisiga,,,Pitcher,1,43,147,New York Yankees,NYY
596133,Luke Weaver,,,Pitcher,1,30,147,New York Yankees,NYY
573186,Marcus Stroman,,,Pitcher,1,0,147,New York Yankees,NYY
643410,Mark Leiter Jr.,,,Pitcher,1,56,147,New York Yankees,NYY
608331,Max Fried,,,Pitcher,1,54,147,New York Yankees,NYY
672724,Oswald Peraza,,,Third Base,5,18,147,New York Yankees,NYY
502671,Paul Goldschmidt,,,First Base,3,48,147,New York Yankees,NYY
657612,Tim Hill,,,Pitcher,1,41,147,New York Yankees,NYY
663757,Trent Grisham,,,Outfielder,8,12,147,New York Yankees,NYY
701542,Will Warren,,,Pitcher,1,98,147,New York Yankees,NYY
676879,Aaron Ashby,,,Pitcher,1,26,158,Milwaukee Brewers,MIL
682842,Abner Uribe,,,Pitcher,1,45,158,Milwaukee Brewers,MIL
655316,Andruw Monasterio,,,Shortstop,6,14,158,Milwaukee Brewers,MIL
668930,Brice Turang,,,Second Base,4,2,158,Milwaukee Brewers,MIL
702332,Caleb Durbin,,,Third Base,5,21,158,Milwaukee Brewers,MIL
694477,Chad Patrick,,,Pitcher,1,39,158,Milwaukee Brewers,MIL
592885,Christian Yelich,,,Outfielder,7,22,158,Milwaukee Brewers,MIL
669084,DL Hall,,,Pitcher,1,37,158,Milwaukee Brewers,MIL
663662,Daz Cameron,,,Outfielder,9,20,158,Milwaukee Brewers,MIL
606992,Eric Haase,,,Catcher,2,13,158,Milwaukee Brewers,MIL
642547,Freddy Peralta,,,Pitcher,1,51,158,Milwaukee Brewers,MIL
681982,Grant Anderson,,,Pitcher,1,56,158,Milwaukee Brewers,MIL
686555,Isaac Collins,,,Outfielder,7,6,158,Milwaukee Brewers,MIL
694192,Jackson Chourio,,,Outfielder,8,11,158,Milwaukee Brewers,MIL
694819,Jacob Misiorowski,,,Pitcher,1,32,158,Milwaukee Brewers,MIL
641343,Jake Bauers,,,Outfielder,7,9,158,Milwaukee Brewers,MIL
657649,Jared Koenig,,,Pitcher,1,47,158,Milwaukee Brewers,MIL
687401,Joey Ortiz,,,Shortstop,6,3,158,Milwaukee Brewers,MIL
500779,Jose Quintana,,,Pitcher,1,62,158,Milwaukee Brewers,MIL
683232,Nick Mears,,,Pitcher,1,25,158,Milwaukee Brewers,MIL
682990,Quinn Priester,,,Pitcher,1,46,158,Milwaukee Brewers,MIL
656555,Rhys Hoskins,,,First Base,3,12,158,Milwaukee Brewers,MIL
642239,Rob Zastryzny,,,Pitcher,1,58,158,Milwaukee Brewers,MIL
686217,Sal Frelick,,,Outfielder,9,10,158,Milwaukee Brewers,MIL
656730,Trevor Megill,,,Pitcher,1,29,158,Milwaukee Brewers,MIL
661388,William Contreras,,,Catcher,2,24,158,Milwaukee Brewers,MIL
669743,Alex Call,,,Outfielder,9,17,120,Washington Nationals,WSH
642708,Amed Rosario,,,Third Base,5,13,120,Washington Nationals,WSH
665953,Andrés Chaparro,,,First Base,3,87,120,Washington Nationals,WSH
695418,Brad Lord,,,Pitcher,1,61,120,Washington Nationals,WSH
691781,Brady House,,,Third Base,5,55,120,Washington Nationals,WSH
682928,CJ Abrams,,,Shortstop,6,5,120,Washington Nationals,WSH
669371,Cole Henry,,,Pitcher,1,99,120,Washington Nationals,WSH
695734,Daylen Lile,,,Outfielder,9,51,120,Washington Nationals,WSH
686452,Drew Millas,,,Catcher,2,81,120,Washington Nationals,WSH
674285,Eduardo Salazar,,,Pitcher,1,62,120,Washington Nationals,WSH
671131,Jackson Rutledge,,,Pitcher,1,79,120,Washington Nationals,WSH
696285,Jacob Young,,,Outfielder,8,30,120,Washington Nationals,WSH
663623,Jake Irvin,,,Pitcher,1,27,120,Washington Nationals,WSH
695578,James Wood,,,Outfielder,7,29,120,Washington Nationals,WSH
678606,Jose A. Ferrer,,,Pitcher,1,47,120,Washington Nationals,WSH
605137,Josh Bell,,,First Base,3,19,120,Washington Nationals,WSH
640448,Kyle Finnegan,,,Pitcher,1,67,120,Washington Nationals,WSH
671277,Luis García Jr.,,,Second Base,4,2,120,Washington Nationals,WSH
669022,MacKenzie Gore,,,Pitcher,1,1,120,Washington Nationals,WSH
647336,Michael Soroka,,,Pitcher,1,34,120,Washington Nationals,WSH
680730,Mitchell Parker,,,Pitcher,1,70,120,Washington Nationals,WSH
663993,Nathaniel Lowe,,,First Base,3,33,120,Washington Nationals,WSH
656180,Riley Adams,,,Catcher,2,15,120,Washington Nationals,WSH
702795,Ryan Loutos,,,Pitcher,1,52,120,Washington Nationals,WSH
592866,Trevor Williams,,,Pitcher,1,32,120,Washington Nationals,WSH
694350,Zach Brzykcy,,,Pitcher,1,66,120,Washington Nationals,WSH
694918,Blade Tidwell,,,Pitcher,1,40,121,New York Mets,NYM
607043,Brandon Nimmo,,,Outfielder,7,9,121,New York Mets,NYM
663399,Brandon Waddell,,,Pitcher,1,82,121,New York Mets,NYM
683146,Brett Baty,,,Third Base,5,7,121,New York Mets,NYM
605280,Clay Holmes,,,Pitcher,1,35,121,New York Mets,NYM
656849,David Peterson,,,Pitcher,1,23,121,New York Mets,NYM
673380,Dedniel Núñez,,,Pitcher,1,72,121,New York Mets,NYM
621242,Edwin Díaz,,,Pitcher,1,39,121,New York Mets,NYM
596019,Francisco Lindor,,,Shortstop,6,12,121,New York Mets,NYM
593423,Frankie Montas,,,Pitcher,1,47,121,New York Mets,NYM
663584,Hayden Senger,,,Catcher,2,30,121,New York Mets,NYM
623211,Huascar Brazobán,,,Pitcher,1,43,121,New York Mets,NYM
643446,Jeff McNeil,,,Second Base,4,1,121,New York Mets,NYM
676130,José Buttó,,,Pitcher,1,70,121,New York Mets,NYM
665742,Juan Soto,,,Outfielder,9,22,121,New York Mets,NYM
620443,Luis Torrens,,,Catcher,2,13,121,New York Mets,NYM
668901,Mark Vientos,,,Third Base,5,27,121,New York Mets,NYM
621112,Paul Blackburn,,,Pitcher,1,58,121,New York Mets,NYM
624413,Pete Alonso,,,First Base,3,20,121,New York Mets,NYM
657585,Reed Garrett,,,Pitcher,1,75,121,New York Mets,NYM
663992,Richard Lovelady,,,Pitcher,1,57,121,New York Mets,NYM
677595,Ronny Mauricio,,,Third Base,5,10,121,New York Mets,NYM
592773,Ryne Stanek,,,Pitcher,1,55,121,New York Mets,NYM
516782,Starling Marte,,,Outfielder,7,6,121,New York Mets,NYM
608671,Travis Jankowski,,,Outfielder,9,21,121,New York Mets,NYM
621438,Tyrone Taylor,,,Outfielder,8,15,121,New York Mets,NYM
624428,Adam Frazier,,,Second Base,4,26,134,Pittsburgh Pirates,PIT
